id,typeName,articleId
48981,Ring,229
50148,Heels,279
28380,Sunglasses,51
19824,Shirts,85
25048,Accessory Gift Set,185
27075,Heels,279
46566,Watches,66
10306,Casual Shoes,93
41759,Dresses,79
17139,Handbags,46
39591,Heels,279
15104,Kurtas,83
42876,Clutches,45
22277,Heels,279
29968,Sunglasses,51
36664,Handbags,46
49369,Casual Shoes,93
5417,Tshirts,90
52525,Jeggings,249
50518,Innerwear Vests,138
7580,Tshirts,90
18366,Briefs,137
2278,Tshirts,90
33036,Kurtas,83
8675,Sunglasses,51
17093,Wallets,65
10756,Casual Shoes,93
25418,Sports Shoes,95
58128,Earrings,187
11844,Casual Shoes,93
9967,Track Pants,76
13879,Shirts,85
27425,Lounge Shorts,197
22627,Sweaters,88
17569,Shirts,85
41309,Tops,89
23935,Casual Shoes,93
21908,Kurta Sets,543
15554,Socks,61
43334,Handbags,46
2782,Tshirts,90
54808,Handbags,46
36234,Kurtas,83
5047,Sports Shoes,95
34209,Tshirts,90
49739,Ties,63
57727,Lip Gloss,236
3890,Tshirts,90
15041,Sweatshirts,87
43621,Tops,89
12784,Kurtas,83
9988,Tshirts,90
13896,Sports Shoes,95
22332,Tshirts,90
42933,Handbags,46
18389,Briefs,137
2297,Tshirts,90
36721,Tshirts,90
18673,Casual Shoes,93
33523,Casual Shoes,93
19961,Sweaters,88
1842,Sports Shoes,95
52030,Rain Jacket,271
10243,Handbags,46
46423,Watches,66
8360,Tshirts,90
17586,Sunglasses,51
22762,Kurtis,84
46589,Heels,279
43271,Handbags,46
23870,Track Pants,76
56970,Heels,279
33489,Shirts,85
36371,Ties,63
57662,Nail Polish,246
28695,Kurtas,83
57398,Briefs,137
52460,Nightdress,201
33173,Tops,89
18223,Socks,61
46073,Belts,49
10613,Casual Shoes,93
8730,Shirts,85
9822,Tshirts,90
27560,Shirts,85
42899,Belts,49
11901,Formal Shoes,94
13195,Casual Shoes,93
14650,Tshirts,90
15942,Wallets,65
23523,Perfume and Body Mist,162
56423,Bra,153
3486,Tshirts,90
19598,Tops,89
4343,Casual Shoes,93
6684,Tshirts,90
32332,Watches,66
19062,Kurtis,84
53621,Watches,66
7996,Tshirts,90
26721,Tshirts,90
9571,Handbags,46
27833,Belts,49
16397,Shirts,85
47232,Sandals,92
39987,Casual Shoes,93
23173,Tshirts,90
27999,Briefs,137
47398,Handbags,46
14200,Tops,89
32298,Watches,66
37560,Shorts,72
4713,Watches,66
52899,Sarees,563
5801,Tshirts,90
56073,Lip Liner,235
33870,Watches,66
29084,Wallets,65
32762,Shirts,85
48597,Earrings,187
9121,Sports Shoes,95
11002,Watches,66
47662,Shirts,85
23489,Sports Shoes,95
26371,Shrug,273
49555,Handbags,46
34065,Dresses,79
7216,Formal Shoes,94
36058,Messenger Bag,284
28046,Briefs,137
55576,Compact,300
16817,Shirts,85
20476,Wallets,65
15738,Flip Flops,127
43158,Watches,66
17705,Casual Shoes,93
8419,Tshirts,90
39657,Casual Shoes,93
12507,Casual Shoes,93
38945,Tops,89
27649,Tshirts,90
25674,Watches,66
50774,Formal Shoes,94
52749,Deodorant,97
31267,Tshirts,90
2014,Tshirts,90
55126,Nail Polish,246
28416,Sunglasses,51
6954,Tops,89
4969,Tshirts,90
34435,Tshirts,90
49105,Kajal and Eyeliner,269
36408,Socks,61
7646,Belts,49
10490,Shirts,85
43508,Dresses,79
15368,Casual Shoes,93
41535,Caps,54
20026,Shirts,85
45825,Heels,279
27219,Dresses,79
25224,Backpacks,43
14980,Belts,49
15692,Shirts,85
44737,Casual Shoes,93
12157,Leggings,71
39207,Heels,279
5381,Sports Shoes,95
50324,Kurtas,83
32918,Tshirts,90
30925,Skirts,74
6407,Sandals,92
35674,Casual Shoes,93
48344,Necklace and Chains,148
34966,Stoles,62
29657,Shirts,85
41866,Sandals,92
40774,Casual Shoes,93
16114,Sandals,92
42749,Heels,279
14129,Jeans,70
45576,Formal Shoes,94
13316,Shirts,85
38046,Watches,66
9208,Casual Shoes,93
24065,Shirts,85
59555,Bangle,149
26058,Shirts,85
51165,Socks,61
18809,Belts,49
3605,Casual Shoes,93
30476,Bra,153
1638,Swimwear,75
29207,Socks,61
54737,Casual Shoes,93
55825,Nightdress,201
6057,Shirts,85
57818,Tops,89
1792,Backpacks,43
16544,Shirts,85
11281,Jeans,70
20925,Handbags,46
42319,Sarees,563
21637,Bra,153
59105,Rain Jacket,271
10869,Tshirts,90
12854,Formal Shoes,94
26408,Shirts,85
9658,Shirts,85
38416,Belts,49
13746,Shirts,85
45126,Watches,66
14083,Sweaters,88
3255,Flats,280
4590,Backpacks,43
53508,Bra,153
51535,Watches,66
14596,Stockings,145
13253,Tshirts,90
59410,Tshirts,90
24120,Flip Flops,127
51020,Bra,153
2852,Tshirts,90
30533,Bra,153
4085,Tshirts,90
3740,Caps,54
48201,Sunglasses,51
6542,Tshirts,90
34823,Sports Shoes,95
21322,Sunglasses,51
10886,Tshirts,90
11794,Kurtas,83
16051,Shirts,85
40631,Kurtas,83
41889,Jeans,70
59040,Flats,280
21288,Sunglasses,51
3310,Sports Shoes,95
51470,Jeans,70
54388,Handbags,46
34989,Sarees,563
54672,Watches,66
49943,Innerwear Vests,138
48651,Earrings,187
30499,Bra,153
55960,Lipstick,234
6112,Tshirts,90
20860,Sunglasses,51
40261,Shirts,85
16401,Shirts,85
45599,Formal Shoes,94
44222,Tshirts,90
12442,Wallets,65
39712,Watches,66
15387,Flip Flops,127
58201,Wallets,65
4986,Tshirts,90
50631,Trunk,307
51923,Handbags,46
2151,Tshirts,90
31322,Kurtas,83
5694,Casual Shoes,93
7353,Tshirts,90
34120,Sandals,92
55433,Lipstick,234
28103,Briefs,137
20533,Wallets,65
16952,Sunglasses,51
17640,Headband,121
10185,Shirts,85
25361,Trunk,307
20499,Handbags,46
45960,Tshirts,90
39342,Casual Shoes,93
12012,Shirts,85
44672,Shirts,85
59943,Casual Shoes,93
2501,Casual Shoes,93
30860,Kurtas,83
55599,Shirts,85
28553,Tshirts,90
55063,Lipstick,234
6811,Casual Shoes,93
51889,Wallets,65
7703,Tops,89
49040,Ring,229
34570,Dresses,79
31288,Tshirts,90
17210,Sunglasses,51
41470,Heels,279
24989,Tops,89
20163,Shirts,85
27188,Tshirts,90
22670,Waist Pouch,168
58485,Wallets,65
43363,Flats,280
15503,Casual Shoes,93
39196,Heels,279
23962,Jackets,82
5010,Tshirts,90
56862,Heels,279
36263,Night suits,456
52088,Tshirts,90
57770,Mask and Peel,489
36799,Watches,66
33061,Shirts,85
29895,Sunglasses,51
43699,Tops,89
10701,Watches,66
8622,Sunglasses,51
27472,Bra,153
11813,Kurtas,83
12696,Sports Shoes,95
8788,Shirts,85
22220,Tshirts,90
13984,Casual Shoes,93
42821,Briefs,137
57320,Bra,153
5440,Tshirts,90
2385,Casual Shoes,93
7187,Jeans,70
18761,Shirts,85
33431,Handbags,46
19873,Flip Flops,127
1950,Tshirts,90
52122,Tshirts,90
27022,Jeans,70
10351,Skirts,74
46531,Watches,66
8272,Tshirts,90
17494,Flip Flops,127
59294,Shirts,85
26799,Shirts,85
39895,Sports Shoes,95
38787,Sandals,92
14312,Tshirts,90
37472,Watches,66
4601,Rucksacks,170
56161,Kajal and Eyeliner,269
53363,Duffel Bag,120
33962,Tunics,91
29196,Sports Shoes,95
37188,Tshirts,90
19520,Sweaters,88
48485,Dresses,79
9033,Casual Shoes,93
42088,Sports Shoes,95
11110,Shirts,85
46862,Socks,61
26263,Tshirts,90
9199,Casual Shoes,93
13087,Casual Shoes,93
42122,Shorts,72
14742,Shirts,85
15850,Sandals,92
56531,Lipstick,234
3594,Casual Shoes,93
4251,Tshirts,90
6796,Tshirts,90
32220,Kurtas,83
19170,Tshirts,90
7884,Track Pants,76
26633,Casual Shoes,93
9463,Shirts,85
16285,Tshirts,90
27921,Trousers,78
47320,Backpacks,43
11540,Kurtas,83
33827,Sports Shoes,95
53226,Shirts,85
1546,Casual Shoes,93
6283,Tshirts,90
19465,Shirts,85
58939,Watches,66
47635,Heels,279
11055,Shirts,85
9176,Jeans,70
45608,Formal Shoes,94
13068,Casual Shoes,93
26326,Sports Shoes,95
17882,Innerwear Vests,138
46927,Perfume and Body Mist,162
23124,Flip Flops,127
21119,Sweaters,88
4744,Tshirts,90
3081,Tshirts,90
37537,Booties,202
6779,Shirts,85
29529,Watches,66
54019,Handbags,46
5856,Handbags,46
56024,Lipstick,234
30358,Tshirts,90
52964,Sarees,563
48190,Handbags,46
19035,Heels,279
32365,Watches,66
53676,Handbags,46
25859,Laptop Bag,158
11405,Tshirts,90
47265,Briefs,137
13438,Tshirts,90
45258,Watches,66
9526,Backpacks,43
38768,Tshirts,90
27864,Tops,89
58893,Ties,63
14607,Socks,61
42067,Wallets,65
38292,Wallets,65
17928,Track Pants,76
23574,Perfume and Body Mist,162
21549,Handbags,46
15915,Shirts,85
59781,Bracelet,205
56474,Nail Polish,246
4314,Tshirts,90
6329,Flip Flops,127
37167,Waistcoat,133
52437,Nightdress,201
7492,Capris,68
18274,Kurtas,83
33124,Heels,279
31119,Tops,89
12679,Trousers,78
17181,Shirts,85
10644,Tshirts,90
11956,Casual Shoes,93
9875,Shirts,85
27537,Shirts,85
22735,Sports Shoes,95
12383,Shirts,85
23827,Flip Flops,127
43226,Shirts,85
7168,Shirts,85
36326,Tshirts,90
5155,Tshirts,90
56927,Heels,279
48939,Ring,229
57635,Nail Polish,246
3982,Tshirts,90
55608,Shirts,85
33574,Tshirts,90
18624,Sweaters,88
31549,Tshirts,90
49781,Night suits,456
52067,Tshirts,90
19936,Accessory Gift Set,185
28292,Sunglasses,51
3828,Flip Flops,127
39179,Kurtas,83
8337,Tshirts,90
12229,Shirts,85
46474,Watches,66
10214,Handbags,46
39483,Backpacks,43
43676,Dresses,79
15016,Sweatshirts,87
20358,Tshirts,90
58190,Handbags,46
42964,Belts,49
22365,Sweatshirts,87
28768,Kurtas,83
55258,Kajal and Eyeliner,269
37864,Wallets,65
36776,Watches,66
7538,Tshirts,90
5505,Handbags,46
12803,Tshirts,90
24462,Flip Flops,127
45171,Watches,66
13711,Tshirts,90
38441,Handbags,46
40689,Formal Shoes,94
30071,Watches,66
3202,Tshirts,90
51562,Watches,66
29250,Sports Shoes,95
49851,Watches,66
48743,Bangle,149
55872,Nail Polish,246
20972,Belts,49
40373,Tops,89
16513,Jeans,70
21660,Bra,153
14484,Casual Shoes,93
38011,Watches,66
13341,Capris,68
59502,Pendant,186
24032,Tshirts,90
2940,Tops,89
4197,Tshirts,90
3652,Sports Shoes,95
48313,Bracelet,205
28912,Laptop Bag,158
6450,Casual Shoes,93
54330,Briefs,137
34931,Dupatta,134
41831,Casual Shoes,93
10994,Tshirts,90
11686,Shirts,85
16143,Tshirts,90
58743,Tshirts,90
25273,Handbags,46
45872,Watches,66
12100,Kurtas,83
44760,Casual Shoes,93
41098,Tops,89
59851,Face Serum and Gel,490
31660,Shirts,85
34198,Tshirts,90
28441,Watches,66
50689,Trunk,307
6903,Tshirts,90
7611,Wallets,65
49152,Lip Liner,235
34462,Laptop Bag,158
17302,Socks,61
25789,Suspenders,176
39600,Heels,279
15295,Handbags,46
25623,Watches,66
58313,Socks,61
4894,Tops,89
50723,Dresses,79
7241,Formal Shoes,94
34032,Shirts,85
49502,Casual Shoes,93
55521,Foundation and Primer,239
28011,Trunk,307
20421,Handbags,46
16840,Sunglasses,51
17752,Shirts,85
10097,Sports Shoes,95
55034,Lipstick,234
28504,Shorts,72
57009,Flats,280
34527,Sandals,92
5769,Tops,89
49017,Ring,229
7754,Casual Shoes,93
10582,Watches,66
41427,Trousers,78
17247,Tshirts,90
22109,Sports Shoes,95
20134,Shirts,85
45937,Watches,66
14892,Backpacks,43
25336,Watches,66
58606,Earrings,187
59914,Kurtas,83
15780,Briefs,137
46618,Heels,279
10078,Sports Shoes,95
44625,Shorts,72
12045,Shirts,85
39315,Tshirts,90
31725,Pendant,186
5293,Tshirts,90
18448,Perfume and Body Mist,162
33718,Jeggings,249
2556,Tshirts,90
50236,Handbags,46
30837,Kurtas,83
5339,Casual Shoes,93
34177,Tshirts,90
7304,Tops,89
28154,Sunglasses,51
55464,Lipstick,234
57459,Clutches,45
16905,Sweatshirts,87
22559,Deodorant,97
20564,Wallets,65
14938,Shorts,72
17617,Tops,89
41077,Sandals,92
24874,Tshirts,90
10428,Tops,89
46248,Tops,89
39745,Shorts,72
12415,Wallets,65
26849,Perfume and Body Mist,162
58256,Clutches,45
25766,Suspenders,176
50666,Lounge Pants,175
2106,Shorts,72
18018,Belts,49
49914,Watches,66
56618,Highlighter and Blush,286
29315,Backpacks,43
54625,Watches,66
55937,Nail Polish,246
6145,Sandals,92
48606,Earrings,187
35336,Pendant,186
16456,Shirts,85
20837,Sandals,92
11393,Tshirts,90
21725,Sweatshirts,87
23718,Sunglasses,51
59017,Flip Flops,127
24527,Shirts,85
12946,Tshirts,90
8858,Shirts,85
38504,Skirts,74
13654,Casual Shoes,93
45034,Watches,66
47009,Kurtas,83
3347,Tshirts,90
19259,Watches,66
30134,Tshirts,90
4482,Sports Shoes,95
51427,Shirts,85
28857,Tshirts,90
6515,Backpacks,43
4528,Sports Shoes,95
48256,Tshirts,90
34874,Handbags,46
56248,Night suits,456
29745,Watches,66
21375,Tshirts,90
43949,Heels,279
40666,Tops,89
16006,Tshirts,90
13204,Sports Shoes,95
38154,Jackets,82
47459,Heels,279
11239,Jeans,70
24177,Flip Flops,127
51077,Free Gifts,254
2805,Sandals,92
19609,Tops,89
32559,Jeans,70
3717,Tshirts,90
30564,Sunglasses,51
9475,Shirts,85
16293,Tshirts,90
27937,Jeans,70
47336,Handbags,46
11556,Kurtis,84
24618,Wallets,65
26625,Sports Sandals,283
53725,Flip Flops,127
7892,Shorts,72
51718,Sunglasses,51
6780,Tshirts,90
32236,Kurtas,83
3078,Tshirts,90
19166,Tshirts,90
52837,Earrings,187
3582,Flip Flops,127
48539,Belts,49
35009,Stoles,62
4247,Tshirts,90
56527,Lipstick,234
15846,Tshirts,90
40109,Track Pants,76
16769,Clutches,45
13091,Sweatshirts,87
42134,Casual Shoes,93
14754,Shirts,85
59778,Bracelet,205
46874,Socks,61
44849,Caps,54
26275,Tshirts,90
9025,Casual Shoes,93
11106,Shirts,85
19536,Sweaters,88
3428,Tshirts,90
48493,Skirts,74
31949,Sports Shoes,95
51348,Socks,61
33974,Shirts,85
5905,Casual Shoes,93
56177,Kajal and Eyeliner,269
7938,Tshirts,90
4617,Backpacks,43
35459,Tshirts,90
48169,Wallets,65
16339,Shirts,85
40559,Watches,66
38791,Tshirts,90
14304,Shirts,85
42564,Tops,89
59282,Watches,66
39883,Duffel Bag,120
23077,Shirts,85
10347,Tshirts,90
46527,Watches,66
8264,Backpacks,43
27034,Heels,279
58539,Sunglasses,51
19865,Flip Flops,127
1946,Tshirts,90
52134,Stockings,145
7191,Jeans,70
18777,Ties,63
2669,Handbags,46
33427,Handbags,46
5456,Shorts,72
34618,Briefs,137
49328,Watches,66
29929,Watches,66
2393,Casual Shoes,93
37937,Dresses,79
57336,Bra,153
22236,Casual Shoes,93
13992,Sports Shoes,95
42837,Handbags,46
15145,Shirts,85
17178,Shirts,85
41718,Heels,279
12680,Caps,54
13838,Watches,66
9926,Handbags,46
27464,Briefs,137
58169,Clutches,45
25459,Sports Shoes,95
11805,Kurtas,83
46177,Necklace and Chains,148
10717,Tops,89
8634,Sandals,92
33077,Tshirts,90
2239,Tshirts,90
29883,Sunglasses,51
18327,Shirts,85
50559,Innerwear Vests,138
28791,Jeans,70
52564,Clutches,45
57766,Face Scrub and Exfoliator,488
34248,Tshirts,90
5006,Tops,89
56874,Heels,279
54849,Necklace and Chains,148
36275,Night suits,456
21949,Handbags,46
43375,Flip Flops,127
15515,Casual Shoes,93
41348,Jeans,70
39180,Kurtas,83
22666,Laptop Bag,158
58493,Dresses,79
33098,Heels,279
36760,Watches,66
5513,Tshirts,90
57273,Shirts,85
37872,Wallets,65
58186,Handbags,46
42972,Swimwear,75
22373,Shirts,85
39495,Caps,54
46198,Jewellery Set,233
43660,Tunics,91
15000,Tshirts,90
8321,Tshirts,90
46462,Watches,66
10202,Handbags,46
22689,Sandals,92
27171,Shirts,85
1803,Tshirts,90
57789,Compact,300
52071,Tshirts,90
48885,Pendant,186
19920,Backpacks,43
28284,Sunglasses,51
33562,Tshirts,90
18632,Tshirts,90
57623,Sunscreen,298
3994,Tshirts,90
18798,Handbags,46
2686,Tshirts,90
5143,Tshirts,90
56931,Heels,279
12395,Socks,61
23831,Flip Flops,127
43230,Key chain,350
22723,Casual Shoes,93
11940,Sandals,92
9863,Tshirts,90
27521,Heels,279
8771,Sports Sandals,283
17197,Sweaters,88
10652,Skirts,74
46032,Jewellery Set,233
7484,Tshirts,90
18262,Kurtas,83
33132,Heels,279
52421,Nightdress,201
4302,Tshirts,90
56462,Nail Polish,246
23562,Perfume and Body Mist,162
15903,Casual Shoes,93
59797,Tshirts,90
58885,Ties,63
14611,Socks,61
42071,Wallets,65
38284,Tshirts,90
11413,Shirts,85
47273,Briefs,137
9530,Tshirts,90
27872,Shirts,85
29495,Watches,66
56198,Bracelet,205
53660,Handbags,46
52972,Sarees,563
48186,Handbags,46
19023,Heels,279
32373,Watches,66
5840,Tshirts,90
56032,Lipstick,234
4752,Tshirts,90
19189,Shirts,85
37521,Shorts,72
13584,Innerwear Vests,138
23132,Tshirts,90
26330,Watches,66
17894,Innerwear Vests,138
46931,Perfume and Body Mist,162
47623,Heels,279
11043,Shirts,85
9160,Jeans,70
16786,Watches,66
1550,Footballs,551
6295,Flip Flops,127
32723,Clutches,45
19473,Sweatshirts,87
33831,Casual Shoes,93
17744,Sports Shoes,95
10081,Sports Shoes,95
43119,Perfume and Body Mist,162
15779,Briefs,137
16856,Sunglasses,51
55537,Eyeshadow,243
28007,Trunk,307
36019,Belts,49
7257,Formal Shoes,94
34024,Tshirts,90
49514,Watches,66
51827,Bra,153
2055,Tshirts,90
5790,Tshirts,90
4882,Tshirts,90
50735,Sandals,92
25635,Watches,66
58305,Socks,61
27608,Trousers,78
12546,Tshirts,90
39616,Casual Shoes,93
8458,Tops,89
24927,Tops,89
15283,Tshirts,90
20067,Belts,49
17314,Sunglasses,51
15329,Sweaters,88
7607,Tshirts,90
36449,Casual Shoes,93
49144,Lip Gloss,236
4928,Tops,89
28457,Capris,68
6915,Tshirts,90
52358,Nightdress,201
32959,Tshirts,90
12116,Kurtas,83
44776,Casual Shoes,93
25265,Handbags,46
45864,Casual Shoes,93
27258,Casual Shoes,93
11690,Shirts,85
14168,Belts,49
42708,Flats,280
16155,Formal Shoes,94
41827,Sports Shoes,95
21226,Tshirts,90
29616,Shirts,85
54326,Briefs,137
34927,Dupatta,134
35635,Flip Flops,127
28904,Briefs,137
6446,Casual Shoes,93
37608,Tshirts,90
4181,Formal Shoes,94
3644,Casual Shoes,93
51124,Free Gifts,254
18848,Tshirts,90
2956,Tops,89
53119,Tshirts,90
59514,Pendant,186
24024,Tshirts,90
14492,Casual Shoes,93
9249,Shirts,85
38007,Watches,66
13357,Casual Shoes,93
21676,Watches,66
20964,Duffel Bag,120
14538,Kurtis,84
16505,Jeans,70
22959,Sports Shoes,95
35265,Tops,89
48755,Necklace and Chains,148
57859,Toner,292
55864,Nail Polish,246
6016,Shirts,85
29246,Tshirts,90
49847,Watches,66
51574,Watches,66
30067,Watches,66
3214,Flip Flops,127
45167,Watches,66
13707,Tshirts,90
38457,Handbags,46
9619,Shirts,85
26449,Sports Shoes,95
24474,Heels,279
59144,Heels,279
10828,Tshirts,90
3701,Tshirts,90
30572,Sunglasses,51
51061,Nightdress,201
24161,Kurtas,83
59451,Shirts,85
21699,Watches,66
13212,Sports Shoes,95
38142,Backpacks,43
40670,Shirts,85
16010,Tshirts,90
45188,Watches,66
41962,Jeans,70
34862,Casual Shoes,93
29753,Watches,66
6503,Formal Shoes,94
48240,Tshirts,90
51431,Shirts,85
3351,Tshirts,90
30122,Tshirts,90
4494,Sports Shoes,95
13642,Casual Shoes,93
45022,Watches,66
24531,Kurtas,83
12950,Shirts,85
21733,Heels,279
16440,Tshirts,90
40220,Wallets,65
11385,Sweatshirts,87
55921,Nail Polish,246
6153,Casual Shoes,93
48610,Earrings,187
35320,Earrings,187
49902,Watches,66
54633,Watches,66
31363,Tshirts,90
2110,Track Pants,76
50670,Lounge Pants,175
38841,Dresses,79
58240,Wallets,65
25770,Suspenders,176
39753,Trousers,78
12403,Socks,61
17601,Sunglasses,51
44799,Tops,89
16913,Tshirts,90
28142,Shorts,72
55472,Lipstick,234
34161,Tops,89
31699,Kurtas,83
7312,Tops,89
50220,Belts,49
30821,Churidar,143
31733,Blazers,80
5285,Tshirts,90
2540,Casual Shoes,93
59902,Scarves,56
15796,Briefs,137
44633,Tshirts,90
12053,Tshirts,90
39303,Casual Shoes,93
45921,Watches,66
14884,Handbags,46
25320,Watches,66
58610,Earrings,187
20122,Shirts,85
10594,Watches,66
17251,Tshirts,90
34531,Casual Shoes,93
49001,Ring,229
7742,Tshirts,90
55022,Lipstick,234
28512,Shorts,72
57731,Lip Care,237
3886,Tshirts,90
36222,Sports Shoes,95
12287,Trousers,78
8399,Tshirts,90
15542,Heels,279
43322,Tops,89
22631,Tshirts,90
11852,Flip Flops,127
9971,Sweatshirts,87
27433,Bra,153
8663,Sunglasses,51
17085,Wallets,65
10740,Flip Flops,127
7596,Tshirts,90
18370,Innerwear Vests,138
33020,Kurtas,83
36672,Handbags,46
5401,Sports Shoes,95
52499,Baby Dolls,455
57361,Bra,153
37960,Heels,279
42860,Handbags,46
22261,Heels,279
39587,Heels,279
43772,Earrings,187
15112,Trousers,78
23889,Sports Shoes,95
43288,Handbags,46
46570,Watches,66
1911,Tshirts,90
52163,Tops,89
28396,Sunglasses,51
19832,Shirts,85
36388,Socks,61
33470,Belts,49
18720,Tops,89
56989,Heels,279
5952,Shirts,85
56120,Lip Gloss,236
4640,Sports Shoes,95
37433,Handbags,46
42533,Kurtas,83
14353,Heels,279
9588,Shirts,85
13496,Tshirts,90
17986,Backpacks,43
46823,Heels,279
11151,Ties,63
9072,Shirts,85
6387,Sports Shoes,95
32631,Tshirts,90
19561,Tshirts,90
33923,Watches,66
4210,Tshirts,90
37063,Belts,49
33889,Watches,66
56570,Foundation and Primer,239
26388,Tshirts,90
23470,Scarves,56
15811,Briefs,137
59685,Briefs,137
14703,Shirts,85
38396,Caps,54
47361,Handbags,46
9422,Shirts,85
27960,Trunk,307
26672,Flip Flops,127
53772,Tshirts,90
52860,Earrings,187
48094,Tops,89
37599,Tshirts,90
19131,Flip Flops,127
46966,Handbags,46
26367,Shirts,85
45649,Briefs,137
9137,Casual Shoes,93
38379,Belts,49
58978,Deodorant,97
11014,Shirts,85
47674,Dresses,79
19424,Tshirts,90
32774,Tshirts,90
30749,Kurtas,83
48581,Bracelet,205
33866,Sandals,92
5817,Tshirts,90
56065,Lip Gloss,236
54058,Leggings,71
29568,Casual Shoes,93
6738,Socks,61
37576,Booties,202
4705,Watches,66
38683,Clutches,45
21158,Tops,89
59390,Casual Shoes,93
39991,Casual Shoes,93
23165,Tshirts,90
9567,Shirts,85
45219,Watches,66
13479,Flats,280
16381,Trousers,78
25818,Kurtas,83
47224,Sandals,92
11444,Tshirts,90
26737,Deodorant,97
53637,Casual Shoes,93
7980,Tshirts,90
6692,Socks,61
32324,Watches,66
19074,Kurtas,83
30319,Tshirts,90
52925,Sarees,563
3490,Sports Sandals,283
6368,Casual Shoes,93
4355,Tshirts,90
54408,Handbags,46
21508,Handbags,46
15954,Ties,63
17969,Flip Flops,127
23535,Perfume and Body Mist,162
13183,Sports Shoes,95
42026,Sports Shoes,95
14646,Tshirts,90
9834,Tshirts,90
11917,Sandals,92
10605,Watches,66
39568,Heels,279
44058,Perfume and Body Mist,162
12638,Tshirts,90
31158,Tshirts,90
33165,Tops,89
18235,Tshirts,90
52476,Bath Robe,226
28379,Sunglasses,51
55649,Heels,279
57674,Face Moisturisers,297
5114,Tshirts,90
56966,Heels,279
36367,Ties,63
7129,Tshirts,90
43267,Kurtas,83
15407,Casual Shoes,93
39092,Shirts,85
22774,Kurtis,84
58581,Ring,229
10255,Shirts,85
44408,Sports Shoes,95
8376,Backpacks,43
39138,Kurta Sets,543
17590,Sunglasses,51
3869,Tshirts,90
19977,Tshirts,90
1854,Tshirts,90
52026,Rain Jacket,271
7083,Backpacks,43
18665,Casual Shoes,93
33535,Heels,279
5544,Tshirts,90
7579,Tshirts,90
36737,Tshirts,90
55219,Lip Liner,235
28729,Kurtas,83
35818,Casual Shoes,93
13880,Shirts,85
22324,Tshirts,90
20319,Shirts,85
42925,Wallets,65
15057,Formal Shoes,94
43637,Dresses,79
12792,Tshirts,90
51523,Watches,66
3243,Sports Shoes,95
4586,Backpacks,43
38400,Tshirts,90
13750,Shirts,85
45130,Watches,66
14095,Tops,89
24423,Sports Shoes,95
12842,Tshirts,90
21621,Bra,153
16552,Tshirts,90
11297,Jeans,70
20933,Handbags,46
55833,Highlighter and Blush,286
6041,Tshirts,90
48702,Earrings,187
1784,Sports Shoes,95
49810,Flip Flops,127
29211,Socks,61
54721,Kurta Sets,543
55999,Lipstick,234
3613,Tshirts,90
51173,Socks,61
2901,Heels,279
24073,Flats,280
59543,Earrings,187
13300,Shorts,72
38050,Watches,66
20899,Heels,279
40762,Backpacks,43
16102,Sunglasses,51
21271,Backpacks,43
24589,Kurtas,83
41870,Sandals,92
34970,Stoles,62
51489,Shirts,85
28953,Kurtis,84
6411,Flip Flops,127
35662,Sandals,92
48352,Clutches,45
50332,Kurtas,83
30933,Kurtas,83
5397,Sports Shoes,95
59810,Tshirts,90
15684,Trousers,78
44721,Flip Flops,127
12141,Kurtas,83
39211,Formal Shoes,94
25232,Handbags,46
14996,Sweaters,88
58702,Kurtas,83
20030,Shirts,85
10486,Tshirts,90
41523,Socks,61
34423,Tshirts,90
49113,Foundation and Primer,239
7650,Tshirts,90
55130,Nail Polish,246
28400,Sunglasses,51
